DATE,EXE,PID,ACCOUNT,HOST,ORGANIZATION,COUNTRY
2016.06.10 07:54:25,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:55:04,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:55:35,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:56:05,svchost.exe,236,System,wpad,,
2016.06.10 07:56:14,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:56:46,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:56:55,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:56:55,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:18,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:57:56,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:58:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:58:36,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:59:08,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 07:59:38,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:00:13,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:00:45,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:01:27,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:01:58,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:02:05,svchost.exe,812,System,officeclient.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:02:33,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:03:13,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:03:57,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:04:34,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:05:09,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:05:53,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:00,Explorer.EXE,2284,,client.wns.windows.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:06:00,Explorer.EXE,2284,,client.wns.windows.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:06:08,svchost.exe,236,System,wpad,,
2016.06.10 08:06:10,Explorer.EXE,2284,,client.wns.windows.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:06:26,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:41,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:06:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:07:08,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:07:51,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:08:33,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:09:13,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:09:56,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:10:37,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:11:16,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:11:53,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:11:55,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:11:55,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:11:56,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:00,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:12:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:00,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:05,svchost.exe,812,System,officeclient.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:12:40,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:12:48,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:12:52,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:12:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:12:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:13:02,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:13:23,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:14:06,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:14:37,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:15:18,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:16:02,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:16:10,svchost.exe,236,System,wpad,,
2016.06.10 08:16:40,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:17:24,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:17:58,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:18:42,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:19:16,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:19:54,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:20:25,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:20:58,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:28,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:21:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:22:05,svchost.exe,812,System,officeclient.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:22:08,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:22:48,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:23:22,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:24:03,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:24:44,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:25:15,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:25:53,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:26:12,svchost.exe,236,System,wpad,,
2016.06.10 08:26:33,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:26:55,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:26:55,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:06,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:27:50,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:28:01,svchost.exe,1344,System,v10.vortex-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:28:32,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:29:13,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:29:57,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:30:38,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:31:10,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:31:55,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:32:05,svchost.exe,812,System,officeclient.microsoft.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:32:39,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:33:13,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:33:44,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:34:21,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:34:44,Explorer.EXE,2284,,client.wns.windows.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:34:44,Explorer.EXE,2284,,client.wns.windows.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:34:54,Explorer.EXE,2284,,client.wns.windows.com,Microsoft Corp (MSFT-Z),US
2016.06.10 08:34:57,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:35:35,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:12,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:15,svchost.exe,236,System,wpad,,
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:42,OneDrive.exe,3956,,ssw.live.com,Microsoft Corporation (MSFT),US
2016.06.10 08:36:56,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:37:41,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:38:19,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:39:02,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:39:44,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:40:22,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:40:59,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:41:36,svchost.exe,812,System,win10.ipv6.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:41:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,cdn.content.prod.cms.msn.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:41:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,Explorer.EXE,2284,,tile-service.weather.microsoft.com,Akamai Technologies. Inc. (AKAMAI),US
2016.06.10 08:41:53,svchost.exe,812,System,isatap,,
2016.06.10 08:41:55,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:41:55,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:42:00,Explorer.EXE,2284,,oem.twimg.com,Twitter Inc. (TWITT),US
2016.06.10 08:42:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
2016.06.10 08:42:01,svchost.exe,1344,System,settings-win.data.microsoft.com,Microsoft Corporation (MSFT),US
